market,viewport,route,tier,assetType,url,isR2,runsObserved,aboveFold,loadedBeforeScrollRate,loadingAttr,poster,renderedWidth,renderedHeight,naturalWidth,naturalHeight,httpStatus,contentType,contentLengthBytes,cacheControl,etag,medianStartTimeMs,medianResponseEndMs,medianDurationMs,medianVideoCanPlayMs,medianPageLcpMs,pageLcpIsThisAssetRate,medianPageCls,classification,classificationScore,classificationReasons
uk,mobile,/products/busbar,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fbusbar%2Fggd%2Fcard%2Fggd-main-product.webp&w=256&q=75,true,1,false,0,eager,,178,133,179,134,200,image/webp,2590,"public, max-age=0, must-revalidate",JaZtO7Pm_wWIognrjr08zKBLRKnwm9lVTe36yMIJRk8,,,,,500,0,0.5354477050371084,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/busbar,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fbusbar%2Fgs%2Fcard%2Fgs-main-product.webp&w=256&q=75,true,1,false,0,eager,,178,133,179,119,200,image/webp,5598,"public, max-age=0, must-revalidate",LcLnoICvNSiFng3Q61hP_CaWEv_azGH4i9f9pqof-uc,,,,,500,0,0.5354477050371084,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/busbar,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fbusbar%2Fgr%2Fcard%2Fgr-main-product.webp&w=256&q=75,true,1,false,1,lazy,,178,133,179,134,200,image/webp,2424,"public, max-age=0, must-revalidate",i1IbkSbE7CqHdkQeZHnwgI98eOA92XQjYB7v87svBdE,281.59999999403954,540.7999999970198,259.20000000298023,,500,0,0.5354477050371084,NEEDS OPTIMISATION,5,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/busbar,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/products/busbar/applications/data-centres.svg,true,2,false,1,lazy,,20,20,150,150,200,image/svg+xml,519,,"""1daf118b53e302aa7ddd4d29fb76f040""",281.69999999552965,391.8999999985099,110.20000000298023,,500,0,0.5354477050371084,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/busbar,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/products/busbar/applications/industrial-facilities.svg,true,1,false,0,lazy,,0,0,,,,,,,,,,,,500,0,0.5354477050371084,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/busbar,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/products/busbar/applications/warehouses-logistics.svg,true,1,false,0,lazy,,0,0,,,,,,,,,,,,500,0,0.5354477050371084,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/busbar,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/products/busbar/applications/commercial-buildings.svg,true,1,false,0,lazy,,0,0,,,,,,,,,,,,500,0,0.5354477050371084,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/busbar,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/products/busbar/applications/transport-infrastructure.svg,true,1,false,0,lazy,,0,0,,,,,,,,,,,,500,0,0.5354477050371084,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/busbar,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/icons/products/busbar/applications/energy-utilities.svg,true,1,false,0,lazy,,0,0,,,,,,,,,,,,500,0,0.5354477050371084,GOOD,2,mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/busbar,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fbrand%2Finfravolt-wordmark-primary.webp&w=256&q=75,true,1,false,1,lazy,,112,25,256,58,200,image/webp,2474,"public, max-age=0, must-revalidate",Ucsv1x0HdI0L1LqO1xNf_h8mUlGsHAviRGR7m7Ls_6g,281.8999999985099,414.69999999552965,132.79999999701977,,500,0,0.5354477050371084,NEEDS OPTIMISATION,4,mobile viewport; no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,mobile,/products/busbar,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-transparent.webp,true,1,true,1,lazy,,220,50,1040,235,200,image/webp,52456,,"""93441a0dddaf3276056bd01d677cc5c4""",282,383,101,,500,0,0.5354477050371084,NEEDS OPTIMISATION,4,above the fold; mobile viewport; no effective cache-control for repeat visits
uk,mobile,/products/busbar,hub,video,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/media/products/busbar/infravolt-busbar.mp4,true,1,false,0,metadata,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/media/products/busbar/infravolt-busbar-poster.webp,390,240,,,206,video/mp4,9143536,,"""9c938da12f0c9e3a9c1a132faa17cde1""",,,,559.8999999985099,500,0,0.5354477050371084,CRITICAL,6,video asset; mobile viewport; large file (8.72 MB); no effective cache-control for repeat visits
uk,desktop,/products/earthing-and-lightning-protection,hub,image,https://pub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev/brand/infravolt-wordmark-primary.webp,true,1,true,1,eager,,252,57,1040,235,200,image/webp,126044,,"""15ab34f45bad11445e87379fdf35c690""",1897.8000000044703,2016.3000000044703,118.5,,2092,0,0,NEEDS OPTIMISATION,3,above the fold; no effective cache-control for repeat visits
uk,desktop,/products/earthing-and-lightning-protection,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=%2Fassets%2Fbrand%2Fgersan-logo.png&w=256&q=75,false,1,false,0,eager,,168,38,256,58,200,image/webp,3416,"public, max-age=0, must-revalidate",GjMJUHp3SGXue2PlXkQnxIpLpNlETf-cVQHaKZ0Ea7I,,,,,2092,0,0,GOOD,1,no effective cache-control for repeat visits
uk,desktop,/products/earthing-and-lightning-protection,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fearthing-lightning%2Flightning-protection%2Fcard%2Fgty-700-copper-multiple-point.webp&w=640&q=75,true,1,false,1,lazy,,301,226,480,360,200,image/webp,7726,"public, max-age=0, must-revalidate",CUNfu2UWlSIr0l1xMnxEwvkWJRKVyZ7JYMwLdwRiXgs,2039.5,2248.39999999851,208.89999999850988,,2092,0,0,NEEDS OPTIMISATION,4,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/earthing-and-lightning-protection,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fearthing-lightning%2Fearthing-electrodes-plates%2Fcard%2Fcopper-earthing-electrodes.webp&w=640&q=75,true,1,false,1,lazy,,301,226,480,360,200,image/webp,9204,"public, max-age=0, must-revalidate",8pKz2k-5K8dcACWUJ3aMU8stXObrmDnkPMAhTHEdfcA,2039.7000000029802,2249.60000000149,209.89999999850988,,2092,0,0,NEEDS OPTIMISATION,4,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
uk,desktop,/products/earthing-and-lightning-protection,hub,image,http://uk.infravolt.localhost:3000/_next/image?url=https%3A%2F%2Fpub-f1a143f96bfc47df8ff1ccd1aaea6671.r2.dev%2Fproducts%2Fearthing-lightning%2Fconductors-tapes%2Fcard%2Fbare-solid-copper-conductor-coil.webp&w=640&q=75,true,1,false,1,lazy,,301,226,480,360,200,image/webp,26638,"public, max-age=0, must-revalidate",nNynuyeoKEGdtn14nAaA94lshrstTmkg7QSV-DOqlJA,2039.8999999985099,2265.10000000149,225.20000000298023,,2092,0,0,NEEDS OPTIMISATION,4,no effective cache-control for repeat visits; fetched before scroll despite being below the fold (unnecessary initial-load bytes)
